arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
parliament,Hansard,Baroness Elliott of Whitburn Bay,Labour,,2025-04-30,245,POSITIVE,0.4404,NEGATIVE,-0.9810513257980347,NEGATIVE,-0.2703256628990173,7,unclassified,0,0,0,0,0,"My Lords, a number of concerns have been raised about Ofcom’s recently released draft illegal content codes of practice. Can my noble friend the Minister say what plans the Government have to monitor "
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-04-30,980,POSITIVE,0.8407,POSITIVE,0.9916883111000061,POSITIVE,0.916194155550003,7,dystopian_risk,0,1,1,0,0,"It is important to recognise that the measures that Ofcom has set out in the illegal content codes of practice and, last week, in the child safety codes of practice are a landmark change to protect us"
parliament,Hansard,Lord Browne of Ladyton,Labour,,2025-04-30,662,NEGATIVE,-0.8853,NEGATIVE,-0.9557867646217346,NEGATIVE,-0.9205433823108673,7,dystopian_risk,0,1,0,0,0,"My Lords, as the wording of my noble friend Lady Berger’s original Question and her supplementary question rightly emphasises, the report pinpoints AI-generated child sexual abuse images as a growing "
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-04-30,862,POSITIVE,0.9527,POSITIVE,0.9925332069396973,POSITIVE,0.9726166034698487,7,dystopian_risk,0,1,0,0,0,"My noble friend raises a really important point, but I stress that if a service, including file-sharing and storage services, poses a material risk to users in the United Kingdom, it must abide by the"
parliament,Hansard,Mr Deputy Speaker,Unknown,,2023-06-29,323,POSITIVE,0.6124,POSITIVE,0.9609962105751038,POSITIVE,0.7866981052875519,4,unclassified,0,0,0,0,0,"I remind everybody that following the end of the debate that is about to begin, we will have a statement on the migration and economic development partnership. Anybody wishing to ask a question in tha"
parliament,Hansard,Matt Warman (Boston and Skegness),Conservative,,2023-06-29,5147,POSITIVE,0.9971,NEGATIVE,-0.8859090209007263,POSITIVE,0.055595489549636834,4,economic_industrial,3,3,4,6,0,"I beg to move, That this House has considered artificial intelligence. Is it not extraordinary that we have not previously had a general debate on what is the issue of our age? Artificial intelligence"
parliament,Hansard,Dawn Butler (Brent Central),Labour,,2023-06-29,338,POSITIVE,0.2023,POSITIVE,0.9566372036933899,POSITIVE,0.5794686018466949,7,utopian_opportunity,1,0,1,0,0,"The hon. Member is making an important speech. Is he aware of the AI system that, in identifying potential company chief executive officers, would identify only male CEOs because of the data that had "
parliament,Hansard,Matt Warman,Unknown,,2023-06-29,9707,POSITIVE,0.984,NEGATIVE,-0.9073466062545776,NEUTRAL,0.038326696872711175,4,economic_industrial,6,6,4,7,3,"The hon. Member is absolutely right that, when done well, AI allows us to identify discrimination and seek to eliminate it, but when done badly, it cements it into the system in the worst possible way"
parliament,Hansard,Mr Deputy Speaker,Unknown,,2023-06-29,51,NEUTRAL,0.0,NEGATIVE,-0.9175768494606018,NEGATIVE,-0.4587884247303009,7,unclassified,0,0,0,0,0,"I call the Chair of the AI Committee, Darren Jones."
parliament,Hansard,Darren Jones (Bristol North West),Labour,,2023-06-29,10890,POSITIVE,0.9973,POSITIVE,0.9950395226478577,POSITIVE,0.9961697613239289,4,economic_industrial,9,4,2,11,1,"Thank you, Mr Deputy Speaker. I am Chair of the Business and Trade Committee, but if there is an AI Committee I am certainly interested in serving on it. I declare my interest, as set out in the Regis"
parliament,Hansard,Greg Clark (Tunbridge Wells),Conservative,,2023-06-29,11987,POSITIVE,0.9936,POSITIVE,0.9986373782157898,POSITIVE,0.9961186891078949,4,utopian_opportunity,6,5,4,4,0,"It is a pleasure to speak in this debate, and I congratulate my hon. Friend the Member for Boston and Skegness (Matt Warman) on securing it and on his excellent speech and introduction. It is a pleasu"
parliament,Hansard,Dawn Butler,Unknown,,2023-06-29,573,POSITIVE,0.0505,NEGATIVE,-0.9688423275947571,NEGATIVE,-0.45917116379737855,7,utopian_opportunity,1,1,0,0,0,"In evidence to the Committee—of which I am a member— the Met said that there was no bias in its facial recognition system, whereas its own report states that there is bias in the system, and a bias wi"
parliament,Hansard,Greg Clark,Unknown,,2023-06-29,5733,POSITIVE,0.9941,POSITIVE,0.9283002018928528,POSITIVE,0.9612001009464264,4,economic_industrial,3,3,1,7,2,"The hon. Lady makes an excellent point. These challenges, as I put them, do not often have easy resolution. The question of detecting bias is a very important one. Both of us have taken evidence in th"
parliament,Hansard,Mr David Davis (Haltemprice and Howden),Conservative,,2023-06-29,319,NEGATIVE,-0.128,NEGATIVE,-0.9971932768821716,NEGATIVE,-0.5625966384410859,4,ethical_rights,0,0,0,0,1,"My right hon. Friend’s words, “at least among like-minded countries”, triggered a thought. If we do not include China—in lots of other areas we exclude it for moral and ethical reasons—it will be a fu"
parliament,Hansard,Greg Clark,Unknown,,2023-06-29,1297,POSITIVE,0.982,POSITIVE,0.998502254486084,POSITIVE,0.990251127243042,4,regulatory_governance,1,1,2,0,1,"My view is that it should be a global initiative. At the very least, strong security aspects will combine like-minded nations. We should advance that; we may put protections in place with other linked"
parliament,Hansard,Dawn Butler (Brent Central),Labour,,2023-06-29,805,POSITIVE,0.988,POSITIVE,0.997657060623169,POSITIVE,0.9928285303115845,4,utopian_opportunity,1,0,0,1,0,"It is a pleasure to follow the Chair of the Science, Innovation and Technology Committee, of which I am a member. I congratulate the hon. Member for Boston and Skegness (Matt Warman) on securing the d"
parliament,Hansard,Darren Jones,Unknown,,2023-06-29,103,POSITIVE,0.1531,NEGATIVE,-0.9989721775054932,NEGATIVE,-0.4229360887527466,6,unclassified,0,0,0,0,0,Could I invite my hon. Friend to inform the House which of us in this debate is the one who got wasted?
parliament,Hansard,Dawn Butler,Unknown,,2023-06-29,9403,POSITIVE,0.9623,POSITIVE,0.9540656805038452,POSITIVE,0.9581828402519226,7,ethical_rights,6,6,5,3,7,I do not think my friend would look kindly on me if I said their name. I always made sure they got home safely—that is the main thing. My hon. Friend the Member for Streatham (Bell Ribeiro-Addy) told 
parliament,Hansard,Jo Gideon (Stoke-on-Trent Central),Conservative,,2023-06-29,4000,POSITIVE,0.9715,POSITIVE,0.9691183567047119,POSITIVE,0.970309178352356,4,regulatory_governance,2,1,4,1,1,It is a pleasure to follow the hon. Member for Brent Central (Dawn Butler). I join everyone in congratulating my hon. Friend the Member for Boston and Skegness (Matt Warman) on securing this important
parliament,Hansard,Dawn Butler,Unknown,,2023-06-29,423,POSITIVE,0.296,POSITIVE,0.6806608438491821,POSITIVE,0.4883304219245911,4,unclassified,0,0,0,0,0,"The hon. Lady is absolutely right on these concerns, especially as regards the Home Office. Big Brother Watch’s “Biometric Britain” report spoke about how much money the Home Office is paying to compa"
parliament,Hansard,Jo Gideon,Unknown,,2023-06-29,4069,POSITIVE,0.8047,POSITIVE,0.5653278231620789,POSITIVE,0.6850139115810394,4,economic_industrial,4,5,4,6,1,"The hon. Lady makes a good point. Clearly, that is the big part of this debate: we have to have transparency, as it is essential. The Government’s current plans, set out in the AI White Paper, do not "
parliament,Hansard,Mr Deputy Speaker,Unknown,,2023-06-29,125,NEUTRAL,0.0,POSITIVE,0.9934250116348267,POSITIVE,0.49671250581741333,4,unclassified,0,0,0,0,0,"Recalling a conversation that we had earlier in the day, I am tempted to call Robin Millar in the style of Winston Churchill."
parliament,Hansard,Robin Millar (Aberconwy),Conservative,,2023-06-29,7709,POSITIVE,0.9796,POSITIVE,0.9991713762283325,POSITIVE,0.9893856881141663,4,utopian_opportunity,5,4,0,2,1,"For the benefit of Members present, Mr Deputy Speaker and I had the chance to discuss and look at the qualities of ChatGPT. Within a matter of seconds, ChatGPT produced a 200-word speech in the style "
parliament,Hansard,Dawn Butler,Unknown,,2023-06-29,334,NEGATIVE,-0.4691,NEGATIVE,-0.9959201812744141,NEGATIVE,-0.7325100906372071,4,dystopian_risk,0,1,0,0,0,"The hon. Gentleman is absolutely right: AI does not create; it generates. It generates from the data that is being inputted. The simplified version is “rubbish in, rubbish out”—it is more complex than"
parliament,Hansard,Robin Millar,Unknown,,2023-06-29,14291,POSITIVE,0.884,NEGATIVE,-0.9941641688346863,NEGATIVE,-0.055082084417343136,4,utopian_opportunity,8,6,4,5,5,"The hon. Lady—my hon. Friend, if I may—is absolutely correct. It is important to understand that we are dealing with something that, as I will come onto in a moment, does not have a generalised intell"
parliament,Hansard,John Nicolson (Ochil and South Perthshire),SNP,,2023-06-29,4406,POSITIVE,0.974,POSITIVE,0.9992554783821106,POSITIVE,0.9866277391910553,4,economic_industrial,1,1,0,2,1,"I will keep my speech short and snappy, and not repeat anything that any other Member has said—I know that is unfashionable in this place. I begin by congratulating the hon. Member for Boston and Skeg"
parliament,Hansard,Alex Davies-Jones (Pontypridd),Labour,,2023-06-29,10910,POSITIVE,0.9971,POSITIVE,0.9753159880638123,POSITIVE,0.9862079940319062,4,economic_industrial,6,3,3,11,0,"It is an honour to close this debate on behalf of the Opposition. I thank all colleagues for their contributions, and I pay tribute to the hon. Member for Boston and Skegness (Matt Warman) for bringin"
parliament,Hansard,"The Parliamentary Under-Secretary of State for Science, Innovation and Technology",Unknown,,2023-06-29,9567,POSITIVE,0.9825,POSITIVE,0.9946714043617249,POSITIVE,0.9885857021808624,4,economic_industrial,6,1,5,7,1,I start by conveying my appreciation to my hon. Friend the Member for Boston and Skegness (Matt Warman) for securing today’s debate and for speaking so powerfully in opening what has been on the whole
parliament,Hansard,Matt Warman,Unknown,,2023-06-29,1499,POSITIVE,0.9911,POSITIVE,0.9994242191314697,POSITIVE,0.9952621095657348,4,utopian_opportunity,3,1,0,1,1,"I thank all Members who contributed to what has been an important and, I hope, informative debate. We discussed a number of issues whose impact on humanity will be profound. I want to touch briefly on"
parliament,Hansard,Lord Clement-Jones,Liberal Democrat,,2024-12-13,10565,POSITIVE,0.967,POSITIVE,0.9983766078948975,POSITIVE,0.9826883039474488,4,utopian_opportunity,10,6,10,5,7,"My Lords, I declare my AI interests as set out in the register. I thank Big Brother Watch, the Public Law Project and the Ada Lovelace Institute, which, each in their own way, have provided the eviden"
parliament,Hansard,Lord Knight of Weymouth,Labour,,2024-12-13,2497,POSITIVE,0.906,POSITIVE,0.9799453020095825,POSITIVE,0.9429726510047913,4,utopian_opportunity,3,2,1,2,0,"My Lords, I very much welcome this Bill. It is a bit like the previous Bill, in that it addresses an important set of issues, and I encourage my Front-Bench friends to find a way, if not through this "
parliament,Hansard,Baroness Lane-Fox of Soho,Crossbench,,2024-12-13,2858,POSITIVE,0.9976,POSITIVE,0.7431155443191528,POSITIVE,0.8703577721595764,4,regulatory_governance,1,0,2,1,0,"My Lords, I declare my interests as stated in the register, most particularly as chair of the Government’s digital centre design panel. It is appropriate that we are discussing this on Friday the 13th"
parliament,Hansard,Lord Tarassenko,Crossbench,,2024-12-13,3063,POSITIVE,0.9312,NEGATIVE,-0.9909594058990479,NEUTRAL,-0.029879702949523912,4,utopian_opportunity,3,1,1,2,0,"My Lords, it is a pleasure to follow the noble Baroness, Lady Lane-Fox. I agree with her points about implementation and upskilling the Civil Service. There is much that I want to say about automated "
parliament,Hansard,Baroness Freeman of Steventon,Crossbench,,2024-12-13,3982,POSITIVE,0.9782,POSITIVE,0.9707720279693604,POSITIVE,0.9744860139846802,7,regulatory_governance,0,0,3,1,0,"I would like to pick up on three important aspects of this Bill that perhaps set it aside from what we might discuss in Committee on Monday. One is the fact that it covers decision support tools, not "
parliament,Hansard,Baroness Hamwee,Liberal Democrat,,2024-12-13,2549,POSITIVE,0.9679,NEGATIVE,-0.903812050819397,NEUTRAL,0.032043974590301505,4,utopian_opportunity,2,2,2,0,1,"My Lords, I support my noble friend, who throws himself into these issues to the benefit of all of us. He was very supportive of the work three or so years ago of the Justice and Home Affairs Committe"
parliament,Hansard,Viscount Camrose,Conservative,,2024-12-13,5120,POSITIVE,0.9842,POSITIVE,0.9902685880661011,POSITIVE,0.9872342940330505,4,regulatory_governance,3,1,4,1,2,"My Lords, of course I must start by joining others in thanking the noble Lord, Lord Clement-Jones, for bringing forward this timely and important Bill, with whose aims we on these Benches strongly agr"
parliament,Hansard,"The Parliamentary Under-Secretary of State, Department for Business and Trade and Department for Science, Information and Technology (Baroness Jones of Whitchurch)",Labour,,2024-12-13,9553,POSITIVE,0.997,POSITIVE,0.9994977712631226,POSITIVE,0.9982488856315612,7,utopian_opportunity,9,3,6,4,3,"My Lords, I thank all noble Lords for contributing to a very insightful debate. I particularly welcome the noble Baroness, Lady Lane-Fox, to her new role chairing the board of the new digital centre o"
parliament,Hansard,Lord Clement-Jones,Liberal Democrat,,2024-12-13,3193,POSITIVE,0.9791,NEGATIVE,-0.7259912490844727,POSITIVE,0.12655437545776366,4,economic_industrial,0,1,0,2,0,"My Lords, I thank the Minister for her response and all noble Lords who have taken part in this debate, which I thought was perfectly formed and very expert. I was interested in the fact that the nobl"
parliament,Hansard,Sir John Whittingdale (Maldon),Conservative,,2025-03-31,89,NEUTRAL,0.0,NEGATIVE,-0.9850437641143799,NEGATIVE,-0.49252188205718994,7,unclassified,0,0,0,0,0,10. What her policy is on the use of live facial recognition technology by police forces.
parliament,Hansard,"The Minister for Policing, Fire and Crime Prevention",Unknown,,2025-03-31,542,POSITIVE,0.9538,POSITIVE,0.9971598386764526,POSITIVE,0.9754799193382263,7,regulatory_governance,0,0,1,0,1,I thank the right hon. Member for his interest in this subject and for the Westminster Hall debate that he secured last year. I want to support the police to use live facial recognition safely while b
parliament,Hansard,Sir John Whittingdale,Unknown,,2025-03-31,385,POSITIVE,0.7964,NEGATIVE,-0.9918158650398254,NEGATIVE,-0.09770793251991272,7,regulatory_governance,0,0,1,0,0,"Although I recognise that the use of facial recognition technology can lead to more offenders being caught, does the Minister accept that deployment of a permanent network of fixed cameras across Croy"
parliament,Hansard,Dame Diana Johnson,Unknown,,2025-03-31,452,POSITIVE,0.4927,NEGATIVE,-0.7584317922592163,NEGATIVE,-0.13286589612960814,7,ethical_rights,0,0,1,0,2,I fully accept that there is a need to consider live facial recognition. At the moment the law governing the use of that technology comes from various different things—human rights and equalities legi
parliament,Hansard,Chris Vince (Harlow),Labour,,2025-03-31,232,POSITIVE,0.3071,POSITIVE,0.6281445622444153,POSITIVE,0.4676222811222076,7,unclassified,0,0,0,0,0,Harlow police department’s recent successful trial of facial recognition has led to some arrests. Does the Minister agree that technology can play a vital part in tackling crime but cannot be a substi
parliament,Hansard,Dame Diana Johnson,Unknown,,2025-03-31,202,POSITIVE,0.8591,POSITIVE,0.9985448122024536,POSITIVE,0.9288224061012268,4,unclassified,0,0,0,0,0,"Yes, I agree with my hon. Friend. That is why we have committed to neighbourhood policing and 13,000 additional police officers and PCSOs on all our high streets and in communities up and down the lan"
parliament,Hansard,Ms Polly Billington (East Thanet),Labour,,2025-01-08,151,POSITIVE,0.8225,POSITIVE,0.9730640649795532,POSITIVE,0.8977820324897766,4,unclassified,0,0,0,0,0,2. What steps his Department is taking to protect the copyright of people working in the creative industries in the context of artificial intelligence.
parliament,Hansard,The Minister for Data Protection and Telecoms,Unknown,,2025-01-08,363,POSITIVE,0.9595,POSITIVE,0.9226417541503906,POSITIVE,0.9410708770751953,4,unclassified,0,0,0,0,0,"We are absolutely determined to make sure that copyright and intellectual property are protected, as they always have been in this country. Our consultation is designed to do two specific things: to m"
parliament,Hansard,Ms Billington,Unknown,,2025-01-08,457,POSITIVE,0.8779,POSITIVE,0.8718495965003967,POSITIVE,0.8748747982501983,4,utopian_opportunity,1,0,0,1,0,"I thank my hon. Friend for that answer. However, visual artists earn far below the minimum wage, and rely on copyright royalties to finance their work and continue to contribute to our world-leading c"
parliament,Hansard,Chris Bryant,Unknown,,2025-01-08,766,POSITIVE,0.9674,POSITIVE,0.9997497200965881,POSITIVE,0.9835748600482941,4,unclassified,0,0,0,0,0,"My hon. Friend is absolutely right. She could big up her own constituency a little more, because Margate is probably one of the greatest centres of artists in this country. It is where Turner was trai"
parliament,Hansard,Sir John Whittingdale (Maldon),Conservative,,2025-01-08,273,POSITIVE,0.644,NEGATIVE,-0.9876969456672668,NEGATIVE,-0.17184847283363341,4,regulatory_governance,0,0,1,0,0,Does the Minister agree that transparency is crucial if creators are to understand where their works are being used by AI developers? Can he therefore assure me that the Government will legislate on t
parliament,Hansard,Chris Bryant,Unknown,,2025-01-08,491,POSITIVE,0.9118,POSITIVE,0.9945371747016907,POSITIVE,0.9531685873508453,4,regulatory_governance,0,0,1,0,0,"The right hon. Gentleman makes a good point about transparency, which is a key element of our consultation. We have presented a package because we want to ensure there is a win-win here. We want AI de"
parliament,Hansard,Viscount Camrose,Unknown,,2025-09-01,222,POSITIVE,0.7845,NEGATIVE,-0.8759023547172546,NEUTRAL,-0.04570117735862733,6,utopian_opportunity,1,0,0,0,0,To ask His Majesty’s Government what assessment they have made of productivity gains across the Civil Service resulting from the deployment of artificial intelligence; and how they are measuring and e
parliament,Hansard,Viscount Camrose,Conservative,,2025-09-01,171,POSITIVE,0.6204,POSITIVE,0.9982457160949707,POSITIVE,0.8093228580474854,4,unclassified,0,0,0,0,0,"I beg leave to ask the Question standing in my name on the Order Paper and, in so doing, draw noble Lords’ attention to my technology interests as set out in the register."
parliament,Hansard,"The Minister of State, Department for Science, Innovation and Technology (Lord Vallance of Balham)",Labour,,2025-09-01,528,POSITIVE,0.9168,POSITIVE,0.9983012080192566,POSITIVE,0.9575506040096282,4,utopian_opportunity,4,0,0,0,0,"The Government have assessed the potential productivity gains from AI across the Civil Service, identifying which solutions are most effective and that will scale. We conducted the world’s largest tri"
parliament,Hansard,Viscount Camrose,Conservative,,2025-09-01,557,POSITIVE,0.9246,POSITIVE,0.8747174143791199,POSITIVE,0.8996587071895599,4,utopian_opportunity,1,0,0,0,0,"My Lords, in May, the Government announced a rightly ambitious plan to drive tens of billions of pounds per year in Civil Service productivity savings through AI. In June, they estimated that use of A"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,961,POSITIVE,0.8807,POSITIVE,0.986583411693573,POSITIVE,0.9336417058467865,4,utopian_opportunity,1,0,0,1,0,"The figure of £573 million is, of course, forward spend, so that is not what has been spent; it is a commitment over the next few years. It is important that we measure this. Guidance on how to measur"
parliament,Hansard,Baroness Winterton of Doncaster,Labour,,2025-09-01,364,POSITIVE,0.9657,POSITIVE,0.9849252104759216,POSITIVE,0.9753126052379608,4,utopian_opportunity,2,0,0,0,0,"My Lords, would my noble friend the Minister also consider assessing productivity gains from basing civil servants in the regions rather than in London? In my view, as an ex-regional Minister for York"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,439,POSITIVE,0.9382,POSITIVE,0.9944983124732971,POSITIVE,0.9663491562366486,4,utopian_opportunity,1,0,0,0,0,"I thank my noble friend for the question. I am not going to try to add the regional Civil Service to my brief, but I will say that this is exactly the sort of area where AI is rather good at working o"
parliament,Hansard,Lord Clement-Jones,Liberal Democrat,,2025-09-01,627,POSITIVE,0.8919,NEGATIVE,-0.9805136322975159,NEUTRAL,-0.04430681614875792,4,regulatory_governance,0,0,1,0,0,"My Lords, I declare an interest as an adviser to DLA Piper on AI policy and regulation. Given that the Government have just set up a sovereign AI unit with a budget of £500 million to promote domestic"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,473,POSITIVE,0.7311,POSITIVE,0.8398258686065674,POSITIVE,0.7854629343032837,4,dystopian_risk,0,1,0,0,0,"I thank the noble Lord for his question. I have a full Question on sovereign AI on Wednesday, when I will answer that question in more detail, but in the meantime let me say that there is not a some i"
parliament,Hansard,Captain of the Honourable Corps of Gentlemen-at-Arms and Chief Whip (Lord Kennedy of Southwark),Labour,,2025-09-01,54,NEUTRAL,0.0,NEGATIVE,-0.9108099341392517,NEGATIVE,-0.45540496706962585,4,unclassified,0,0,0,0,0,"My Lords, we have time to hear from the Cross Benches."
parliament,Hansard,Lord Londesborough,Crossbench,,2025-09-01,390,POSITIVE,0.9413,POSITIVE,0.9969984292984009,POSITIVE,0.9691492146492005,7,economic_industrial,0,0,0,2,0,"My Lords, while the results from the landmark Civil Service AI trial are clearly encouraging, does the Minister agree that it highlights the urgent need to train up public sector workers across all de"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,610,POSITIVE,0.9537,POSITIVE,0.8804212808609009,POSITIVE,0.9170606404304504,4,economic_industrial,1,0,1,2,0,"It was interesting to see the report from MIT last week on the use of AI across companies, which noted that 95% of companies got very little benefit and 5% got massively disproportionate benefit. One "
parliament,Hansard,Lord Howell of Guildford,Conservative,,2025-09-01,854,POSITIVE,0.8887,NEGATIVE,-0.9873190522193909,NEUTRAL,-0.04930952610969541,4,utopian_opportunity,2,0,0,1,0,"My Lords, I declare an interest as a former Minister for the Civil Service—although it was an awfully long time ago. The record shows that the biggest increase in output and productivity in the Civil "
parliament,Hansard,Lord Howell of Guildford,Conservative,,2025-09-01,182,POSITIVE,0.5574,NEGATIVE,-0.9974013566970825,NEGATIVE,-0.22000067834854126,4,utopian_opportunity,1,0,0,1,0,"The question is: what areas are the Government going to look at now to remove functions from the state sector, which will be the sure way to increase productivity and reduce numbers?"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,401,POSITIVE,0.6908,NEGATIVE,-0.9939456582069397,NEGATIVE,-0.15157282910346986,4,utopian_opportunity,1,0,0,0,0,"It is an area where AI is important, because AI does just that. There are certain things AI does to improve the efficiency of what is already done, and certain areas in which it does things that canno"
parliament,Hansard,Lord Fox,Liberal Democrat,,2025-09-01,420,POSITIVE,0.9833,POSITIVE,0.7403910756111145,POSITIVE,0.8618455378055572,4,economic_industrial,0,0,0,2,0,"My Lords, my experience of introducing technology—not AI but other technologies—to large organisations is that there is a huge cultural aspect. I agree that training is very important, but does the Mi"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,442,NEGATIVE,-0.2144,POSITIVE,0.9360441565513611,POSITIVE,0.3608220782756805,4,economic_industrial,0,0,0,1,0,"I agree, and I have alluded to that in previous answers. The challenge is a cultural one around workflow. I go back to the MIT report, which shows that, especially in big companies, there are high lev"
parliament,Hansard,Lord Markham,Conservative,,2025-09-01,446,POSITIVE,0.7713,NEGATIVE,-0.9961209893226624,NEGATIVE,-0.11241049466133118,4,utopian_opportunity,1,0,0,0,0,"My Lords, we are all aware that probably the biggest challenge in government is productivity in the NHS, which has declined by about 20% since the pandemic. However, in none of the conversations and n"
parliament,Hansard,Lord Vallance of Balham,Labour,,2025-09-01,748,POSITIVE,0.9633,POSITIVE,0.9945940375328064,POSITIVE,0.9789470187664032,4,utopian_opportunity,3,0,0,0,0,I thank the noble Lord. I can certainly reassure him that AI in the health service is going to be one of the big areas where changes occur. It is going to introduce changes in a number of ways. The fi
parliament,Hansard,Christine Jardine (Edinburgh West),Liberal Democrat,,2025-01-27,151,POSITIVE,0.7003,POSITIVE,0.9938289523124695,POSITIVE,0.8470644761562347,4,economic_industrial,0,0,0,2,0,4. What discussions she has had with Cabinet colleagues on support for artificial intelligence research and development in the higher education sector.
parliament,Hansard,The Secretary of State for Education,Unknown,,2025-01-27,385,POSITIVE,0.9136,POSITIVE,0.9992707371711731,POSITIVE,0.9564353685855865,4,economic_industrial,0,0,0,1,0,"The Labour Government are at the forefront of change and, as I said to the Bett conference last week, we are determined to ensure that “AI will be a positive, radical, modernising force for good in th"
parliament,Hansard,Christine Jardine,Unknown,,2025-01-27,544,POSITIVE,0.908,NEGATIVE,-0.9788832068443298,NEUTRAL,-0.0354416034221649,4,utopian_opportunity,1,0,0,1,0,"Many of my constituents and local academics have expressed concern about the cancellation last year, by this Government, of what would have been the UK’s only exascale computer, at Edinburgh Universit"
parliament,Hansard,Bridget Phillipson,Unknown,,2025-01-27,651,POSITIVE,0.8807,POSITIVE,0.9974048733711243,POSITIVE,0.9390524366855622,4,utopian_opportunity,1,0,0,0,0,I appreciate the hon. Lady’s interest in this area. She will know that the proposed exascale supercomputer is one programme that the Government are considering. We are currently assessing the best way
parliament,Hansard,Lord Holmes of Richmond,Unknown,,2025-11-17,147,POSITIVE,0.4767,NEGATIVE,-0.9667227268218994,NEGATIVE,-0.2450113634109497,7,regulatory_governance,0,0,1,0,0,"To ask His Majesty’s Government when they will publish the consultation on artificial intelligence legislation, and when a bill will be introduced."
parliament,Hansard,Lord Holmes of Richmond,Conservative,,2025-11-17,290,POSITIVE,0.4215,POSITIVE,0.9676125049591064,POSITIVE,0.6945562524795532,3,unclassified,0,0,0,0,0,"My Lords, I beg leave to ask the Question standing in my name on the Order Paper, and I declare my relevant interest, as set out in the register, as an adviser to Endava plc and to Simmons and Simmons"
parliament,Hansard,"The Parliamentary Under-Secretary of State, Department for Business and Trade and Department for Science, Innovation and Technology (Baroness Lloyd of Effra)",Labour,,2025-11-17,517,POSITIVE,0.9628,POSITIVE,0.9988678693771362,POSITIVE,0.9808339346885682,4,regulatory_governance,0,0,1,0,0,"I appreciate the significant interest in the Government’s intentions for AI legislation, and I thank the noble Lord for his valuable contributions on the issue. The Government do not speculate on legi"
parliament,Hansard,Lord Holmes of Richmond,Conservative,,2025-11-17,643,POSITIVE,0.986,POSITIVE,0.9909798502922058,POSITIVE,0.9884899251461029,4,regulatory_governance,0,0,3,2,0,"My Lords, when it comes to AI legislation, the position of the previous Government was largely “wait and see”; so it is with this Government. But what is really required if you are an innovator, inves"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,494,POSITIVE,0.8442,POSITIVE,0.998694121837616,POSITIVE,0.9214470609188079,4,utopian_opportunity,1,0,1,1,0,"I remind the House that AI is already regulated in the UK and we regulate on a context-specific approach. Our regulators can take account of the developments in AI, which are indeed rapid, and ensure "
parliament,Hansard,Lord Clement-Jones,Liberal Democrat,,2025-11-17,654,POSITIVE,0.8989,NEGATIVE,-0.9545407295227051,NEUTRAL,-0.027820364761352523,4,economic_industrial,0,0,0,1,0,"My Lords, I declare in interest as chair of the Authors’ Licensing and Collecting Society and as a consultant to DLA Piper on AI policy. The first meeting of the rather grandly named Lords’ AI and cop"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,496,POSITIVE,0.9325,POSITIVE,0.9877568483352661,POSITIVE,0.9601284241676331,4,regulatory_governance,0,0,1,0,0,"The issues to which the noble Lord refers have, of course, been extensively debated here. One outcome of conversations during the passing of the data Act was a commitment to have these discussions. I "
parliament,Hansard,Baroness Jones of Whitchurch,Labour,,2025-11-17,413,POSITIVE,0.3736,NEGATIVE,-0.9655231237411499,NEGATIVE,-0.295961561870575,7,dystopian_risk,0,2,1,0,0,"My Lords, given the concerns that exist about the misuse of AI by pernicious actors, can my noble friend the Minister reassure the House that the Government are regularly stress-testing these threats,"
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,716,POSITIVE,0.9803,POSITIVE,0.9993570446968079,POSITIVE,0.9898285223484039,6,dystopian_risk,0,1,0,0,0,I thank my noble friend for her interest in this area. I can highlight that the AI Security Institute was established to provide the Government with exactly this kind of evidence and respond effective
parliament,Hansard,Lord Tarassenko,Crossbench,,2025-11-17,371,NEGATIVE,-0.1779,POSITIVE,0.5521541833877563,POSITIVE,0.18712709169387817,6,unclassified,0,0,0,0,0,"My Lords, several European countries, including Italy, the Netherlands and Switzerland, have recently launched their own sovereign large language models to reduce dependence on models from the US and "
parliament,Hansard,Baroness Lloyd of Effra,Labour,,2025-11-17,711,POSITIVE,0.9769,POSITIVE,0.9716089367866516,POSITIVE,0.9742544683933259,4,utopian_opportunity,1,0,0,1,0,"The noble Lord asks a very good question about our sovereign capabilities. The Sovereign AI Unit’s remit spans the full AI stack, including large language models. Our priority is to secure UK access t"
